"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Cited by","DOI","Link","Abstract","Author Keywords","Index Keywords","Document Type","Publication Stage","Open Access","Source","EID"
"Markushev M.; Valeev I.; Valeeva A.; Ilyasov R.; Avtokratova E.; Krymskiy S.; Sitdikov O.","Markushev, Mikhail (59995797200); Valeev, Irshat (6701596480); Valeeva, Aygul (60342456100); Ilyasov, Rafis (57021627200); Avtokratova, Elena (8057213500); Krymskiy, Stanislav (36989468400); Sitdikov, Oleg (7004160033)","59995797200; 6701596480; 60342456100; 57021627200; 8057213500; 36989468400; 7004160033","EFFECT OF ELECTRIC PULSING ON THE STRUCTURE, TEXTURE AND HARDNESS OF CRYOROLLED FINE-GRAIN COPPER","2025","Facta Universitatis, Series: Mechanical Engineering","23","4","","909","920","6","10.22190/FUME220127030M","https://www.scopus.com/pages/publications/105028068407?origin=resultslist","A synergy effect of cryorolling and high-dense electric pulsing on the structure, texture and hardness of fine-grain Cu is analyzed. More than twice Cu strengthening under rolling with 90% reduction at –196°С was caused by strong rolling texture and work-hardened nanostructure with ~300 nm crystallites and ~30% fraction of high-angle boundaries. Further single pulsing with current intensity Kj = 3.5×104 A2s/mm4 resulted in a static recovery and slight Cu softening due to the formation of a more equilibrium structure with lower dislocation density and lattice microstrain. Increasing Kj to 3.8×104 A2s/mm4 led to a sharp drop in the Cu hardness owing to continuous recrystallization and texture randomization. At Kj near 5.0×104 A2s/mm4 homogeneous ultrafine-grain structure with 1 μm defect free equiaxed grains and about 30% of twin boundaries is formed. Normal grain growth to 3 µm and gradual decrease of the Cu hardness were taking place at higher pulsing energies, up to 8.1×104 A2s/mm4. © 2025 by University of Niš, Serbia | Creative Commons License: CC BY-NC-ND.","Copper; Cryorolling; Electric Pulsing; Hardness; Structure; Texture","Grain growth; Strain hardening; % reductions; Cryo-rolling; Current intensity; Electric pulsing; Finer grains; Grain copper; High angle boundaries; Rolling texture; Structure/texture; Synergy effect; Copper; Hardness; Structure (composition); Textures","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-105028068407"
"Liao Y.; Feng M.; Zhang X.; Ge C.; Peng F.; Zhang P.","Liao, Yan (60023260900); Feng, Meilong (59774696700); Zhang, Xiujuan (60630377800); Ge, Cuicui (60628806400); Peng, Fuguan (57218600937); Zhang, Pengfei (60158849000)","60023260900; 59774696700; 60630377800; 60628806400; 57218600937; 60158849000","Effect of Al on Microstructure and Properties of CuFeCo Alloy during Thermomechanical Treatment","2026","Journal of Materials Engineering and Performance","35","32","","33345","33352","0","10.1007/s11665-026-14089-2","https://www.scopus.com/pages/publications/105038650870?origin=resultslist","The growing demand for high-performance copper alloys in critical applications has directed research focus toward the Cu–Fe–Co system. This study systematically investigates the influence and mechanisms of Al microalloying on the microstructure and properties of this alloy. By adding trace amounts of Al to the CuFeCo alloy, the regulatory effects of Al on the microstructure, mechanical properties, and electrical conductivity were examined. The results indicate that the added Al atoms dissolve uniformly into the copper matrix. This effectively promotes a morphological transition of the iron dendrites from a sharp, branched structure to a more ellipsoidal one and significantly increases the dislocation density. These microstructural changes lead to a notable improvement in microhardness, yield strength, and ultimate tensile strength. The optimal combination of mechanical properties (yield strength of 448.5 MPa, ultimate tensile strength of 482.3 MPa, and elongation of 15.7%) was achieved at an Al content of 0.2 wt.%. Furthermore, the addition of Al increases the concentration of solute atoms in the matrix, enhancing electron scattering and consequently resulting in a decrease in the electrical conductivity of the alloy. This research provides an experimental basis for the design of high-performance Cu-Fe-based alloys via Al microalloying. © ASM International 2026.","Al microalloying; Cu–Fe–Co alloy; electrical conductivity; mechanical properties; microstructure evolution","Aluminum alloys; Binary alloys; Cobalt alloys; Copper alloys; Electric conductivity; Electron scattering; Iron alloys; Microstructure; Ternary alloys; Thermomechanical treatment; Yield stress; Al microalloying; Cu–fe–co alloy; Electrical conductivity; Fe-Co alloy; Mechanical; Microstructure and properties; Microstructure evolutions; Performance; Property; Ultimate tensile strength; Tensile strength","Article","Final","","Scopus","2-s2.0-105038650870"
"Liao Y.; Zhou C.; Xie W.; Chen H.; Guo C.; Yang B.; Wang H.","Liao, Yumin (57217453583); Zhou, Chenyang (57189265390); Xie, Weibin (56596001500); Chen, Huiming (56604382700); Guo, Chengjun (59662822600); Yang, Bin (55584794623); Wang, Hang (57220926354)","57217453583; 57189265390; 56596001500; 56604382700; 59662822600; 55584794623; 57220926354","Influence of Sc on the evolution of precipitates and mechanical properties of Cu–Ti alloys","2025","Journal of Alloys and Compounds","1038","","182838","","","9","10.1016/j.jallcom.2025.182838","https://www.scopus.com/pages/publications/105012468957?origin=resultslist","The microstructural evolution of Cu–4Ti and Cu–4Ti–0.2Sc alloys during aging at 450 °C and the effect of Sc addition on precipitation behavior and strengthening mechanism of the alloys were investigated. Cold-rolled Cu–Ti alloys have a high yield strength of 784 MPa owing to their high dislocation density. Adding Sc to Cu–Ti alloys at a rolling strain of 0.6 induces a higher dislocation density in the resulting alloys, generating a stronger dislocation-strengthening effect. As the Cu–Ti alloy ages, it undergoes spinodal decomposition and β′ and β phases precipitation. Spinodal decomposition is the predominant phase separation mechanism during initial aging (10–30 min), generating a strong spinodal-strengthening effect. Cu–Ti and Cu–Ti–Sc alloys have high strength (>950 MPa) after peak-aging, mainly because of dislocation- and spinodal-strengthening effects, contributing more than 70 % to the total strength of the peak-aged samples. Sc addition effectively promotes Ti aggregation in the Ti-rich region of the spinodal microstructure and increases the amplitude of compositional fluctuations of spinodal decomposition in the Cu–Ti alloy. Compared with the peak-aged Cu–Ti alloy, the peak-aged Cu–Ti–Sc alloy has higher strength because of stronger spinodal- and dislocation-strengthening effects. On over-aging, β′ precipitates in the Ti-rich region, while β forms at the grain boundaries and slip traces. Further, the dislocation density decreases, weakening the dislocation-strengthening effect and gradually reducing alloy strength and hardness with prolonged aging. Moreover, Sc addition inhibits β precipitation in the Cu–Ti–Sc alloy. © 2025 Elsevier B.V.","Cold rolling; Cu–Ti alloy; Mechanical properties; Precipitation","Alloying; Copper alloys; Grain boundaries; High strength alloys; Metal cladding; Microstructural evolution; Phase separation; Precipitation (chemical); Titanium alloys; Cu-Ti alloys; Dislocation strengthening; High dislocation density; Mechanical; Peak aged; Property; Sc addition; SC alloys; Spinodals; Strengthening effect; Spinodal decomposition","Article","Final","","Scopus","2-s2.0-105012468957"
"Patil C.S.; Chakraborty S.; Niezgoda S.R.","Patil, Chaitali S. (57219688652); Chakraborty, Supriyo (57680467500); Niezgoda, Stephen R. (23052031200)","57219688652; 57680467500; 23052031200","Comparison of full field predictions of crystal plasticity simulations using the Voce and the dislocation density based hardening laws","2021","International Journal of Plasticity","147","","103099","","","44","10.1016/j.ijplas.2021.103099","https://www.scopus.com/pages/publications/85114984103?origin=resultslist","Crystal plasticity modeling and simulation is an important predictive tool for understanding the deformation of polycrystalline materials under diverse loading conditions. The validity and accuracy of these simulations depend on the choice of the constitutive law. One of the main components of the constitutive law for plastic deformation is the hardening law. This study, therefore, focuses on understanding the effect of the phenomenological Voce hardening law and the dislocation density based hardening law on full field predictions of crystal plasticity simulations. The crystal plasticity simulations were performed using a three dimensional (3D) fast Fourier transform-based elasto-viscoplastic (EVP-FFT) micromechanical solver for the tensile deformation of copper. Simulation results show that the local distribution of stress strongly depends on the hardening rule. Average texture characteristics predicted by both the laws do not vary significantly. However, spatial orientation evolution (micro-texture) varies with increasing strain. For the Voce law, spatial distribution of the dislocation density calculated from the threshold stress is more homogeneous than the predictions of the dislocation density based hardening law. Finally, our results highlight that a simple dislocation density based storage–recovery model is insufficient to explain the orientation dependence of the stored energy distribution. Hence, careful choice of the hardening law is important for the prediction of localized micromechanical fields. © 2021 Elsevier Ltd","A. Dislocations; B. Constitutive behavior; B. Crystal plasticity; B. Polycrystalline material","Crystals; Fast Fourier transforms; Forecasting; Hardening; Polycrystalline materials; Textures; Crystal plasticity models; Dislocation densities; Orientation dependence; Spatial orientations; Stored energy distribution; Tensile deformation; Texture characteristics; Threedimensional (3-d); Dislocations (crystals)","Article","Final","","Scopus","2-s2.0-85114984103"
"Millett J.C.F.; Park N.T.; Whiteman G.; Gower Z.S.; Bourne N.K.","Millett, J.C.F. (7006773510); Park, N.T. (24484368600); Whiteman, G. (25423339200); Gower, Z.S. (58706165900); Bourne, N.K. (7004408314)","7006773510; 24484368600; 25423339200; 58706165900; 7004408314","The Effects of Prior Cold Work on the Spallation Response of Pure Silver","2026","Journal of Dynamic Behavior of Materials","","","","","","0","10.1007/s40870-026-00519-8","https://www.scopus.com/pages/publications/105045125016?origin=resultslist","The effects of cold rolling on the shock response of silver have been investigated. Although rolling significantly increases the one-dimensional yield strength (Hugoniot Elastic Limit; HEL), the spall strength is effectively unaffected by pre-shock material state. In contrast, similar experiments on copper showed an increase in both HEL and spall strength when comparing annealed to rolled material. We have also observed a Bauschinger effect in both variants of silver and the cold rolled copper. In hot forged (low dislocation density) silver, we believe that as some of the shock induced deformation is accommodated via twinning, these will act as barriers to dislocation motion, creating a large back stress that aids dislocation motion on stress reversal during the release phase, effectively reducing the yield stress. In the case of cold rolled silver and copper, the initial high pre-shock dislocation density will also act as an effective barrier to dislocation motion with similar results. In contrast, the higher stacking fault energy in copper allows greater ease in the ability of dislocations to overcome obstacles and hence the Bauschinger effect in annealed copper is reduced to the point where a clear distinction between elastic and plastic release can be observed. © Crown 2026.","Cold work; Shock; Silver; Spall","Cold rolling; Copper; Metal cladding; Single crystals; Strength of materials; Superconducting films; Yield stress; Bauschinger effects; Cold work; Cold-rolled; Dislocation motion; One-dimensional; Prior cold work; Shock; Shock response; Spall; Spall strength; Silver; Spalling","Article","Article in press","","Scopus","2-s2.0-105045125016"
"Moazzen P.; Toroghinejad M.R.; Zargar T.; Sadeghi F.; Mohammadi M.","Moazzen, Parisa (57204198039); Toroghinejad, Mohammad Reza (6506438634); Zargar, Tahereh (57191629890); Sadeghi, Fazlollah (57190439169); Mohammadi, Mohsen (57208713479)","57204198039; 6506438634; 57191629890; 57190439169; 57208713479","Tuning mechanical behavior of an FCC high entropy alloy: Insights from roll deformation and texture","2024","Materials Science and Engineering: A","913","","147073","","","15","10.1016/j.msea.2024.147073","https://www.scopus.com/pages/publications/85201092036?origin=resultslist","Severe plastic deformation (SPD) is introduced as a significant approach in designing and tailoring the mechanical characteristics of high entropy alloys (HEAs). This research focuses on investigating the microstructure evolution, deformation mechanisms, and their influence on texture components and mechanical behavior in a single solid solution Ni1.5FeCrCu0.5 HEA subjected to cold rolling. For this purpose, microstructure evolution and texture expansion were studied in 25, 45, 65, and 85 % thickness reductions using electron backscatter diffraction (EBSD) as well as transmission electron microscopy (TEM). The finding illustrates that alongside dislocation density, deformation twins and shear bands increase with higher strain; in particular, nanotwins with a thickness of approximately 50 nm were observed in the 85 % cold rolled (85 % CR) alloy. Bulk texture analysis indicates that the presence of shear bands and twins leads to the Goss {110}<001> and Brass {110}<112> texture orientations in the cold-rolled samples, which is ascribed to the low SFE of the alloy. With increased strain, the alloy's hardness and yield strength increased from ∼150 Hv and ∼236 Mpa (As-cast sample) to ∼467 Hv and ∼1097 Mpa (85 % CR), respectively, while the elongation decreased by ∼66 %. By examining the alloy's strengthening mechanisms, it has been determined that increasing the dislocation density and the presence of twins are the two main strengthening mechanisms of the alloy. © 2024 Elsevier B.V.","Cold rolling; Deformation mechanisms; FCC single phase; High entropy alloy; Mechanical Behavior; Texture","Chromium alloys; Copper alloys; Entropy; High resolution transmission electron microscopy; High-entropy alloys; Iron alloys; Metal cladding; Shear bands; Textures; Cold-rolled; Deformation mechanism; Dislocations densities; FCC single phase; High entropy alloys; Mechanical behavior; Microstructure evolutions; Roll deformation; Single phasis; Strengthening mechanisms; Cold rolling","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85201092036"
"Zhou X.; Yu T.; Wang G.; Guo R.; Liu Q.; Sun Y.; Liu H.; Chen M.","Zhou, Xingying (57855266100); Yu, Tianyu (56406769200); Wang, Guangzhou (57856094800); Guo, Ruiyang (57855475600); Liu, Qi (57198642324); Sun, Yazhou (13806525700); Liu, Henan (55928202500); Chen, Mingjun (7406352172)","57855266100; 56406769200; 57856094800; 57855475600; 57198642324; 13806525700; 55928202500; 7406352172","Comprehensive study of material removal mechanism of polycrystalline copper during ultra-precision cutting using molecular dynamics","2024","Precision Engineering","86","","","123","139","20","10.1016/j.precisioneng.2023.11.013","https://www.scopus.com/pages/publications/85179121892?origin=resultslist","Nano-polycrystalline copper as a unique functional and structural material has been drawn great attention. Comprehensive study on its nano-cutting mechanism is of great important to guide the ultra-precision machining process. In this paper, nano-cutting simulation of polycrystalline copper was studied against the cutting depth, tool geometry, grain size and grain orientation. The effect of cutting depth on the shear angle of the material deformation and the proportion of HCP atoms in chips were studied. Furthermore, nano-indentation and nano-cutting of polycrystalline copper with different grain size were simulated. In terms of crystal orientation, the difference of orientation in the bi-crystalline copper could form chips with different shapes and induce different strain distribution within the grain. In addition, the size and distribution of dislocation density are studied in the nano-cutting process of different polycrystalline copper textures. Texture {112}<111>, {236}<385>, and {124}<211> were considered. © 2023 Elsevier Inc.","Cutting depth; Grain orientation; Grain size; Molecular dynamics; Polycrystalline copper","Copper; Crystal orientation; Cutting tools; Grain size and shape; Molecular orientation; Polycrystalline materials; Shear flow; Textures; Cutting depth; Cutting mechanisms; Grain orientation; Grainsize; Material removal mechanisms; Nano cutting; Polycrystalline copper; Studies of materials; Ultra-precision cutting; Ultraprecision machining; Molecular dynamics","Article","Final","","Scopus","2-s2.0-85179121892"
"Larkin K.; Hunter A.; Buechler M.","Larkin, Kevin (57200620129); Hunter, Abigail (8392459500); Buechler, Miles (8914731600)","57200620129; 8392459500; 8914731600","Simulation of dislocation evolution in microparticle impacts over a wide range of impact velocities","2022","International Journal of Plasticity","158","","103408","","","24","10.1016/j.ijplas.2022.103408","https://www.scopus.com/pages/publications/85140221399?origin=resultslist","The dynamic loading environment created by high velocity microparticle impacts is very difficult to model. The extremely high strain rates, large deformations, and high temperatures affect the flow stress of the material in ways that standard flow stress models cannot capture. Plastic deformation and strain hardening in metals is controlled by the motion of dislocations. Dislocations can be nucleated, stored as forest dislocations, or be annihilated as loading progresses. A comprehensive accounting of dislocation density change is needed to accurately describe rate and temperature dependent dislocation glide and evolution across the wide rage of loading conditions present in microparticle impact problems. Therefore, we implement and apply a newly proposed flow stress model (Hunter and Preston, 2015, 2022) that is then coupled with mobile and immobile dislocation density evolution equations. This model is implemented in Los Alamos National Laboratory's hydrodynamics code, FLAG, to model copper-on-copper microparticle impacts. This new strength model allows for accurate simulation of particle rebound and flattening across a wide range of impact velocities. © 2022 Elsevier Ltd.","A. dislocations; A. strengthening mechanisms; A. yield condition; B. rate-dependent material; Microparticle impact","Copper; Dynamic loads; Plastic flow; Strain rate; A dislocation; A strengthening mechanism; A yield condition; B rate-dependent material; Dislocation evolution; Impact velocities; Micro-particle impacts; Rate-dependent materials; Strengthening mechanisms; Yield conditions; Strain hardening","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85140221399"
"Zhang W.; Wang Z.; Zhang J.","Zhang, Wenxin (57195482077); Wang, Zhanfeng (57190001344); Zhang, Junjie (56005693300)","57195482077; 57190001344; 56005693300","Grain Refinement-Induced Machined Surface Quality Promotion in Ultrasonic Vibration-Assisted Polycrystalline Diamond Cutting of Polycrystalline Cu","2025","Journal of Materials Engineering and Performance","34","10","","8625","8640","2","10.1007/s11665-024-10361-5","https://www.scopus.com/pages/publications/85208966724?origin=resultslist","The fabrication of ultra-smooth surface of polycrystalline metals with high surface integrity by mechanical cutting is challenging due to the heterogeneous internal microstructures, which lead to anisotropic material removal within individual grain interiors. In the present work, we perform finite element simulations and experiments of ultrasonic vibration-assisted cutting of polycrystalline Cu using PCD tool, with an emphasis on the cutting-induced microstructure evolution and its impact on the machined surface formation. Specifically, a framework of incorporating the strain and stress obtained by finite element simulation into subsequent cellular automata simulation is established, which is capable of predicting microstructure evolution in terms of dislocation density change, grain deformation, grain refinement and grain growth. Furthermore, the predicted grain refinement in subsurface is experimentally validated by electron back-scattering diffraction characterization. The results demonstrate the effectiveness of applying ultrasonic vibration assistance in promoting cutting-induced grain refinement and accompanied integrity of machined surface using PCD tool, as compared to conventional cutting. Furthermore, the influence of vibration amplitude on grain refinement and accompanied surface roughness and cutting force is further evaluated. Finally, a surface roughness of 22 nm is realized in ultrasonic elliptical vibration-assisted PCD cutting of polycrystalline Cu with a large cutting depth of 5 µm and a cutting edge radius of 2 µm. Current findings provide a feasible way of fabrication ultra-smooth surface of polycrystalline metals in low cost and high efficiency by tailoring the microstructure evolution behavior. © ASM International 2024.","cellular automata simulation; finite element simulation; grain refinement; polycrystalline Cu; surface roughness; ultrasonic elliptical vibration-assisted cutting","Copper; Copper alloys; Diamond cutting tools; Edge dislocations; Grain size and shape; Polycrystalline materials; Ultrasonic cutting; Ultrasonic machine tools; Ultrasonic testing; Ultrasonic waves; Cellular automata simulations; Finite elements simulation; Grains refinement; Microstructure evolutions; Polycrystalline; Polycrystalline cu; Ultrasonic elliptical vibration; Ultrasonic elliptical vibration-assisted cutting; Ultrasonic-vibration; Vibration-assisted cuttings; Grain refinement","Article","Final","","Scopus","2-s2.0-85208966724"
"Wu S.; Fan C.; Hu Z.; Jiang W.; Li J.; Mao Y.","Wu, Shuai (59444729600); Fan, Caihe (26433197900); Hu, Zeyi (55970323200); Jiang, Wenting (55645054800); Li, Ji (59559458000); Mao, Yaojing (59560664100)","59444729600; 26433197900; 55970323200; 55645054800; 59559458000; 59560664100","Evolution of S′ phase and mechanical performance of Al–Cu–Mg alloy under small strain explosion impact deformation: Experiment and molecular dynamics simulation","2025","Journal of Alloys and Compounds","1018","","179239","","","8","10.1016/j.jallcom.2025.179239","https://www.scopus.com/pages/publications/85217958991?origin=resultslist","The evolution of the S′ precipitate and the mechanical performance of the Al–Cu–Mg alloy under a super-high strain rate were investigated in explosion impact experiments and molecular dynamics simulations. When the strain rate was 7.0 × 108 s−1, the ultimate tensile strength of the sample after 15 % deformation was 290.96 MPa. Under a strain rate of 3.35 × 109 s−1, the ultimate tensile strength increased to 356.59 MPa following the identical deformation. Molecular dynamics simulations demonstrated that dislocation proliferation accelerated at high strain rates, whereas the dislocation density remained relatively constant at low shear rates. Numerous dislocations continuously shear the S′ precipitates, breaking them during explosion impact deformation. This phenomenon arises because dislocations exhibit the maximum achievable slip velocity (2.5 A/ps), thereby defining the critical shear rate within a specific dislocation density context. At a strain rate of 4.0 × 109 s−1, the dislocation began to multiply when the strain reached 8 %, and the dislocation density reached 20-fold the initial density when the strain reached 11 %. The elevated dislocation density contributed to increased levels of work hardening in the sample, resulting in a higher ultimate tensile strength. © 2025 Elsevier B.V.","Al–Cu–Mg; Explosion shock; Molecular dynamics simulation; S' precipitate evolution","Copper alloys; Explosions; Shear deformation; Shear flow; Strain hardening; Strain rate; Tensile strength; Al-Cu-Mg; Dislocations densities; Dynamics simulation; Explosion impacts; Explosion shock; Mechanical performance; Molecular dynamic simulation; S' precipitate evolution; Strain-rates; Ultimate tensile strength; Magnesium alloys","Article","Final","","Scopus","2-s2.0-85217958991"
"Li Y.; Long S.; Gan Q.; Du R.-B.; Peng P.; Zhang C.; Wan X.; Wang S.-Y.; Yu J.; Zhou J.","Li, Yue (60347563200); Long, Shuai (57215632286); Gan, Quan (60347398100); Du, Rui-bo (60083044200); Peng, Peng (57203943700); Zhang, Cheng (59510536100); Wan, Xin (57885447800); Wang, Shu-yan (57366022300); Yu, Juan (57191504466); Zhou, Jie (56510510800)","60347563200; 57215632286; 60347398100; 60083044200; 57203943700; 59510536100; 57885447800; 57366022300; 57191504466; 56510510800","Synergistic enhancement of strength and corrosion resistance in a high-strength 7xxx Al alloy via pre-strain-mediated precipitation control","2026","Materials Characterization","233","","116069","","","2","10.1016/j.matchar.2026.116069","https://www.scopus.com/pages/publications/105028356609?origin=resultslist","In high-strength 7xxx Al alloys, post-solution pre-strain is widely used to reduce quenching-induced residual stresses, yet its combined effects on mechanical and corrosion properties remain unclear. Here, a solution-treated 7085 alloy was subjected to equivalent pre-strains (ε) of 0, 0.032, 0.067, and 0.104, followed by aging treatment. Microstructural characterization by scanning electron microscopy (SEM), X-ray diffraction (XRD), and transmission electron microscopy (TEM) and property testing were performed. The unstrained condition showed continuous grain-boundary precipitates (GBPs) and sparse intragranular η' particles, leading to moderate strength and poor corrosion resistance, with a corrosion current density (Icorr) of 2.63 × 10−6 A·cm−2. At a moderate pre-strain of ε = 0.032, the yield strength (YS) increased from 468 MPa to 516 MPa, while the elongation (EL) decreased from 16.8% to 14.6%. Meanwhile, the Icorr was reduced to 9.66 × 10−7 A·cm−2. This improvement is associated with an increased dislocation density, which promotes fine and uniform η' precipitation, discontinuous Cu-enriched GBPs, and an optimized precipitation-free zone (PFZ) width. At higher pre-strain, GBPs became coarse, the PFZ widened, and η' → η transformation was accelerated, accompanied by the presence of minor Al₃Zr dispersoids. Consequently, the YS decreased to 469 MPa (EL 15.47%), and the Icorr increased to 6.42 × 10−6 A·cm−2. Strength analysis indicates that although dislocation strengthening increases with pre-strain, precipitation hardening is significantly weakened, resulting in a net strength decline. Overall, an optimal pre-strain enables dislocation-assisted precipitation control and achieves a favorable balance between mechanical properties and corrosion resistance. © 2026","7085 alloy; Dislocation density; Grain-boundary precipitates; Mechanical and corrosion properties; Pre-strain","Age hardening; Aluminum alloys; Copper corrosion; Corrosion resistance; Corrosion resistant alloys; Corrosive effects; Density (specific gravity); Grain boundaries; High strength alloys; Precipitates; Precipitation (chemical); Strain; Transmission electron microscopy; X ray diffraction; Yield stress; 7085 alloy; Al-alloy; Dislocations densities; Grain-boundary precipitates; High-strength; Mechanical and corrosion properties; Pre-strain; Precipitation controls; Precipitation free zones; Synergistic enhancement; Scanning electron microscopy","Article","Final","","Scopus","2-s2.0-105028356609"
"Zhang H.; Wang A.; Pan A.; Xie J.","Zhang, Hui (57211232158); Wang, Aiqin (57234474500); Pan, Aiqiong (56921433300); Xie, Jingpei (9245043100)","57211232158; 57234474500; 56921433300; 9245043100","Effects of strain rate and temperature on the interface deformation mechanism of Cu/Al4Cu9/Al2Cu/Al multilayer composites: A molecular dynamic study","2025","Journal of Materials Research and Technology","37","","","4407","4416","6","10.1016/j.jmrt.2025.07.097","https://www.scopus.com/pages/publications/105025405261?origin=resultslist","This study employed molecular dynamics simulations to investigate the effects of strain rate and temperature on the interface deformation mechanisms of Cu/Al4Cu9/Al2Cu/Al multilayer composites under uniaxial tensile loading. Results revealed that the microscopic plastic deformation mechanisms and mechanical properties were highly sensitive to temperature and strain rate. While the strain rate negligibly influenced the Young's modulus, higher rates enhanced both tensile strength and fracture strain. Conversely, elevated temperatures gradually reduced Young's modulus, tensile strength, and fracture strain.Given the similar deformation processes across conditions, a representative model (300 K, strain rate 10−9/s) was selected for detailed interface deformation analysis.The primary deformation mechanism involved confined dislocation slip and twinning within layers. The Al2Cu layer exhibited localized strain concentration, initiating crack propagation, whereas the Al4Cu9 layer demonstrated dislocation slip and superior cooperative deformation capability. Increased strain rates promoted dislocation accumulation, strengthening deformation resistance, while higher temperatures reduced dislocation density, weakening interfacial bonding and ductility.These findings provide theoretical guidance for optimizing copper-aluminum composites in engineering applications. © 2025 The Authors.","Cu/Al<sub>4</sub>Cu<sub>9</sub>/Al<sub>2</sub>Cu/Al; Deformation mechanism; Interface; Molecular dynamics; Strain rate and temperature","Aluminum alloys; Bonding; Copper alloys; Elastic moduli; Interfaces (materials); Multilayers; Al-4%Cu; Cu/al4cu9/al2cu/al; Deformation mechanism; Effects of strain rates; Fracture strain; Interface deformation; Multilayer composite; Strain-rates; Strain-temperature; Young modulus; Molecular dynamics; Strain rate; Tensile strength","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-105025405261"
"Zhang Z.; Qin F.; Li K.; Wu D.; Zhang Y.; Dai Y.","Zhang, Zhuohao (60413709200); Qin, Fei (14033313000); Li, Kui (57209616276); Wu, Daowei (36024550100); Zhang, Yuting (57214685321); Dai, Yanwei (57206911785)","60413709200; 14033313000; 57209616276; 36024550100; 57214685321; 57206911785","Effect of dual annealing process on stress-strain relations of through silicon vias-copper","2025","International Conference on Electronic Packaging Technology, ICEPT","","2025","","","","0","10.1109/ICEPT67137.2025.11157556","https://www.scopus.com/pages/publications/105030967763?origin=resultslist","In the process of high-density packaging of three-dimensional integrated circuits (ICs), the mechanical reliability of through-silicon vias (TSVs) directly restricts the device lifetime, and the residual stresses induced by the copper filling process and the mismatch of copper-silicon coefficients of thermal expansion lead to a steeper risk of interfacial delamination. Although the traditional single annealing process can partially release the stress, the synergistic regulation of grain refinement and dislocation density is insufficient, which makes it difficult to meet the reliability requirements of TSV structures. In this paper, the multi-parameter coupling effect of the secondary annealing process is investigated, and the mechanical response mechanism under the synergistic effect of temperature-time is revealed through nanoindentation experiments and finite element inversion. The increase of annealing temperature leads to the decrease of elastic modulus and hardness, while the extension of holding time increases the hardness in the low-temperature section (300°C), and the high-temperature section (350°C) contributes to the simultaneous increase of modulus-hardness. The intrinsic relationship of TSV-Cu under different secondary annealing processes was obtained by finite element inversion, where the temperature increase caused a sudden drop in yield stress, while the time extension drove the yield stress back up by 15-22%. This is significant for calculating the deformation of TSV packages and improving the thermodynamic reliability of the devices.  © 2025 IEEE.","Annealing; Finite element; Nanoindentation; TSV","Copper; Elastic moduli; Electronics packaging; Hardness; Integrated circuit interconnects; Integrated circuit manufacture; Reliability; Silicon; Stress-strain curves; Temperature; Thermal expansion; Three dimensional integrated circuits; Yield stress; Annealing process; Device lifetime; Dual-annealing; Finite element; High-density packaging; Mechanical reliability; Nano indentation; Secondary annealing; Stress-strain relations; Through silicon vias; Annealing; Nanoindentation","Conference paper","Final","","Scopus","2-s2.0-105030967763"
