"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Cited by","DOI","Link","Abstract","Author Keywords","Index Keywords","Document Type","Publication Stage","Open Access","Source","EID"
"Usov V.V.; Bryukhanov A.A.; Shkatulyak N.M.; Manzhikov A.V.","Usov, V.V. (57194002340); Bryukhanov, A.A. (7004100768); Shkatulyak, N.M. (8898392500); Manzhikov, A.V. (6507752484)","57194002340; 7004100768; 8898392500; 6507752484","Influence of cold rolling on the anisotropy of the shear modulus and the poisson coefficient of polycrystalline copper and silicon steel","1993","Russian Physics Journal","36","2","","121","124","0","10.1007/BF00574090","https://www.scopus.com/pages/publications/51649143505?origin=resultslist","We consider a method for calculating the anisotropy of the shear modulus and the Poisson coefficient in the rolling plane for textured polycrystalline materials with a cubic lattice, which makes use of the integrated texture characteristics for averaging over the single-crystal properties, which are a certain combination of direction cosines in the sample coordinates, averaged with respect to orientation. The integrated texture characteristics are determined from two experimentally opposite polar figures of the plates. We study the influence of the amount of deformation during cold rolling on the anisotropy of the plate properties listed above for copper and silicon steel. The accuracy in the calculations is better than 5%. The results are compared with data from other authors. © 1993 Plenum Publishing Corporation.","","","Article","Final","","Scopus","2-s2.0-51649143505"
"Kuper A.B.; Lazarus D.; Manning J.R.; Tomizuka C.T.","Kuper, A.B. (7003936627); Lazarus, D. (7006200290); Manning, J.R. (22976272200); Tomizuka, C.T. (6503966437)","7003936627; 7006200290; 22976272200; 6503966437","Diffusion in ordered and disordered copper-zinc","1956","Physical Review","104","6","","1536","1541","139","10.1103/PhysRev.104.1536","https://www.scopus.com/pages/publications/0000379843?origin=resultslist","The diffusivities of Cu64, Zn65, and Sb124 in single crystals of 47-48 atomic percent zinc copper-zinc (beta brass) have been measured over the temperature range 265-817°C, by using sectioning techniques. The diffusion coefficients show a striking dependence on the degree of long-range order at temperatures below the critical temperature (468°C). A slight dependence of the diffusion coefficient on short-range order is noted above the critical temperature. The diffusion coefficients obey an Arrhenius equation only in the fully disordered phase, with temperature dependences given by DCu=0.011exp(-22 000RT) cm2/sec, DZn=0.0035exp(-18 800RT) cm2/sec; DSb=0.08exp(-23 500RT) cm2/sec. The variation of the diffusion coefficients with temperature in the ordered phase is considered in terms of a simple elastic model. Excellent agreement is obtained by using the measured elastic constants and assuming that the energy for motion of the imperfection is simply related to the smallest (110) shear modulus. In the disordered phase Sb diffuses faster than Zn or Cu, while in the ordered phase Sb diffuses at the same rate as Zn, which is faster than Cu. This result is shown to be inconsistent with an interchange, interstitial, or nearest-neighbor vacancy mechanism for diffusion. The result is consistent with an interstitialy mechanism. © 1956 The American Physical Society.","","","Article","Final","","Scopus","2-s2.0-0000379843"
"Ledbetter H.M.","Ledbetter, H.M. (7005466056)","7005466056","Monocrystal elastic constants in the ultrasonic study of welds","1985","Ultrasonics","23","1","","9","13","21","10.1016/0041-624X(85)90005-8","https://www.scopus.com/pages/publications/0021834158?origin=resultslist","For studying welds ultrasonically, the importance of knowing the material's single-crystal elastic constants, the Cijs, is explained. Where these constants are not known, some guidelines are given for estimating them from polycrystalline elastic constants such as Young's modulus and the shear modulus. The important case of [001] fibre texture is considered. Being transversely isotropic, this case exhibits five macroscopic elastic constants, which are related to the three cubic elastic constants: C11, C12, C44. From these five constants the angular variations of Young's modulus, the torsional modulus, and the sound velocities can be computed. For the same [001] fibre texture, results are given for a standard well-characterized material - copper, where the Cijs are well known. © 1985.","elastic constants; ultrasonic testing; welds","CRYSTALS - Elasticity; CUBIC MONOCRYSTAL; MONOCRYSTAL ELASTIC CONSTANTS; POLYCRYSTALLINE; SINGLE-CRYSTAL; WELDS","Article","Final","","Scopus","2-s2.0-0021834158"
"Borbély A.; Blum W.; Ungár T.","Borbély, A. (7102196053); Blum, W. (7201601290); Ungár, T. (7005853927)","7102196053; 7201601290; 7005853927","On the relaxation of the long-range internal stresses of deformed copper upon unloading","2000","Materials Science and Engineering: A","276","1-2","","186","194","31","10.1016/s0921-5093(99)00271-3","https://www.scopus.com/pages/publications/0033908297?origin=resultslist","Single and polycrystalline samples of Cu were deformed at a constant shear stress of 1.43×10-3 G (G, shear modulus). At room temperature deformation ceases owing to work hardening after formation of a cell structure; at 527 K a steady state of deformation is reached with formation of a subgrain structure which is frozen in by cooling to room temperature at constant load. The dislocation density and the internal stresses were determined by analyzing the 200 Bragg peaks measured with high resolution. Measurements under load show broadening of the peaks by deformation owing to an increase of dislocation density and a build-up of long-range internal stresses. Subsequent removal of the load causes the dislocation density to decrease by 17-30%, and the internal forward stress in the hard regions of concentrated stress to decrease by one-third. It is concluded that the factor of average stress concentration in hard regions is about 2 in the work hardened state at room temperature as well as in the steady-state deformation at 527 K. © 2000 Elsevier Science S.A.","Dislocation cell structure; Dislocation density; Long-range internal stress; Subgrain; X-ray Bragg peak","Deformation; Dislocations (crystals); Polycrystalline materials; Residual stresses; Shear stress; Stress concentration; Stress relaxation; Dislocation cell structures; X-ray Bragg peaks; Copper","Article","Final","","Scopus","2-s2.0-0033908297"
"Zhang Y.; Ding S.; Zhou H.","Zhang, Yuhang (57226032646); Ding, Suhang (57223926659); Zhou, Hongjian (57191442088)","57226032646; 57223926659; 57191442088","Atomistic Study on the Mechanical Behaviors of Nanoporous Glassy Alloys under Shear Loading: Effects of Porosity and Specific Surface Area","2025","Physica Status Solidi (A) Applications and Materials Science","222","8","2400813","","","0","10.1002/pssa.202400813","https://www.scopus.com/pages/publications/105002967647?origin=resultslist","Nanoporous glassy alloys (NPGAs) have recently garnered considerable interest across various disciplines due to their exceptional and tailored functional properties. The practical applications of NPGAs necessitate a deep understanding of their mechanical behaviors under various types of loads, yet research on their mechanical responses under shear loading remains insufficient. Herein, the mechanical properties and deformation mechanisms of representative Cu50Zr50 NPGA under shear loading are investigated through molecular dynamics simulations. The results demonstrate that the relationship between the shear modulus and the solid fraction of NPGA can be well described by a modified Gibson–Ashby scaling law (Formula presented.). The shear yield strength is linearly proportional to the solid fraction. During shear deformation, two major cracks are triggered from the two free surfaces due to the drastic strain concentration. The two cracks then propagate along the loading direction with some deflections. Eventually, the NPGA sample fractures once one crack penetrates the sample entirely. The sensitivity of shear strength to strain rate is significantly lower than the sensitivity of tensile strength to strain rate. As the temperature increases, the shear modulus, shear yield strength, and ultimate shear strength decrease monotonically. © 2024 Wiley-VCH GmbH.","complex loads; deformation behaviors; glassy alloys; mechanical properties; nanoporous materials","Copper alloys; Cracks; Nanopores; Shear deformation; Shear flow; Shear strain; Shear strength; Shear stress; Tensile strain; Tensile strength; Yield stress; Zinc alloys; Zirconium alloys; Complex loads; Deformation behavior; Glassy alloys; Mechanical; Mechanical behavior; Nano-porous; Nanoporous Materials; Property; Shear loadings; Solids fraction; Strain rate","Article","Final","","Scopus","2-s2.0-105002967647"
"Wang H.; Fu Z.; Wang J.","Wang, Haozhou (59008614200); Fu, Zhao (59007792800); Wang, Jun (55893957400)","59008614200; 59007792800; 55893957400","The prediction of orthotropic material properties for RDL based on effective modeling and CNN","2023","2023 24th International Conference on Electronic Packaging Technology, ICEPT 2023","","","","","","2","10.1109/ICEPT59018.2023.10491978","https://www.scopus.com/pages/publications/85190619245?origin=resultslist","The Redistribution Layer (RDL) is an essential component in modern integrated circuits (ICs) which mainly conducts electrical signals from the I/O to the internal circuits on chips. The cause of RDLs' fracture is high stress during packaging. To estimate the stresses in packaging, Finite Element Analysis (FEA) is frequently used. However, the structure of RDL, especially the complex Cu lines, is hard to model. The mostly-used effective approach is to simplify the layer to a homogeneous one by volume percentage method. This approach greatly reduces the complexity of modeling the internal geometry. However, the volume average algorithm ignores the endowed directionality by converting the layer to be isotropic, meaning that it is constrained to simple symmetric patterns. Since Cu wiring patterns cannot guarantee directional uniformity in massive production, layers have differences in orthogonal mechanical performance. Although simulation-based methods can accurately obtain the orthotropic properties, it is relatively time-costly and the cost will increase significantly with the decrease of line width and the increase of wiring quantity.This paper proposes convolutional neural networks (CNNs) for calculating the orthotropic material properties of the equivalent layer based on effective modeling. Material properties, including Young's modulus, tangent modulus, yield stress, Poisson's ratio, shear modulus, and CTE along each principal axis can be obtained by analyzing the wiring pattern using an asymmetrically-kernelized CNN. The major steps are constructed as follows. Firstly, the properties concerned are obtained through simulation by effective modeling. Patterned models are built and the simulation of uniaxial tensile and free thermal expansion tests are carried out by FEM. The required parameters can be afterward obtained in the virtual testing. Secondly, the obtained data are divided into training sets and validation sets at a ratio of 9 to 1. Finally, CNNs are established for training. The Mean Absolute Percentage Error (MAPE) is adopted as the custom loss. CNN training results show that the network can greatly reduce the time and RAM cost required for simulation while ensuring good prediction accuracy (MAPE<10%).Based on the method, the warpage of multi-layer was investigated. A 5-layer model exhibits asymmetric warpage during the reflow process, caused by the RDL's orthotropy. Compared to the refined model of the multi-layer structure using 3D solid elements, the present method only needs to designate the mechanical properties (output of trained CNN with patterns as input) of each layer to 2D simplified shell elements, greatly reducing computation time. The deviation between the predicted warpage by CNN and the FEM simulation of the 5-layer wafer is within 10%. © 2023 IEEE.","CNN; Effective model; Finite element analysis; Orthotropy; RDL pattern","Complex networks; Convolutional neural networks; Copper; Elastic moduli; Forecasting; Geometry; Integrated circuits; Thermal expansion; Virtual reality; Yield stress; Convolutional neural network; Effective model; Finite element analyse; Layer patterns; Orthotropic material properties; Orthotropy; Redistribution layer pattern; Redistribution layers; Warpages; Wiring patterns; Finite element method","Conference paper","Final","","Scopus","2-s2.0-85190619245"
"Gottestein G.; von Basel H.B.","Gottestein, G. (24404306700); von Basel, H.B. (57213908355)","24404306700; 57213908355","Dynamic recrystallization in CuP and CuGe single crystals","1987","Materials Science and Engineering","92","C","","81","90","3","10.1016/0025-5416(87)90158-3","https://www.scopus.com/pages/publications/0023400124?origin=resultslist","The dynamic recrystallization behavior of CuP (containing 0.1, 0.5 or 1.0 wt.%P) and CuGe (containing 0.5, 4.0 or 9.0 wt.% Ge) single crystals was investigated at a deformation temperature of 850°C. With increasing solute concentration the dynamic recrystallization kinetics slow down, growth selection rapidly decreases, especially for the CuP system, and multiple twinning proceeds to high orders. The recrystallization stress apparently decreases with increasing solute concentration but behaves reasonably when normalized with the appropriate shear modulus, compared at the homologous temperature, and under the assumption that the stacking fault energy decreases with increasing solute content. © 1987.","","COPPER METALLOGRAPHY - Microstructures; CRYSTALS - Growing; METALS TESTING - Tensile Tests; STRESSES - Analysis; DYNAMIC RECRYSTALLIZATION; SINGLE CRYSTALS; STACKING FAULT ENERGY; TWINNING; COPPER AND ALLOYS","Article","Final","","Scopus","2-s2.0-0023400124"
"Wang N.; Zhang W.-B.; Tang B.-Y.; Gao H.-T.; He E.-J.; Wang L.","Wang, Na (59602619100); Zhang, Wei-bing (55706424200); Tang, Bi-yu (55430116500); Gao, Hai-Tao (55364020200); He, En-jie (24474769200); Wang, Lei (57077657000)","59602619100; 55706424200; 55430116500; 55364020200; 24474769200; 57077657000","Structural, elastic and electronic properties of typical NdMgT4 (T = Co, Ni, Cu) alloys from ab initio calculation","2018","Physica B: Condensed Matter","540","","","38","42","3","10.1016/j.physb.2018.04.024","https://www.scopus.com/pages/publications/85046009175?origin=resultslist","The crystal structure, elastic and magnetic properties of important ternary Mg-based alloys NdMgT4 (T = Co, Ni, Cu) have been studied using reliable ab initio calculations. Both cohesive energy and charge density difference suggest that three alloys have good structural stability with the order: NdMgCo4 > NdMgNi4 > NdMgCu4. It shows that NdMgCo4 alloy has magnetic moments with the Co atoms being the main contribution, which is also in agreement with the calculated electronic structures. We find that NdMgT4 (T = Co, Ni, Cu) alloys are all ductile materials with bulk-to-shear modulus (B/G) values higher than 1.75. The trends of calculated values for the shear moduli Cs and C44 are consistent with that of shear modulus G and young's modulus E, proving that NdMgT4 (T = Co, Ni, Cu) alloys exhibit good plasticity with the trend: NdMgNi4 > NdMgCu4 > NdMgCo4. These calculated results give the basis guidance for the design of rare earth-magnesium-transition metal (R-Mg-T) alloys with improved mechanical properties. © 2018 Elsevier B.V.","Ab initio calculation; Electrical and magnetic properties; Magnesium alloy; Mechanical property","Calculations; Copper alloys; Crystal atomic structure; Elastic moduli; Electronic properties; Electronic structure; Magnetic moments; Magnetic properties; Mechanical properties; Neodymium alloys; Nickel alloys; Rare earths; Shear strain; Stability; Structural properties; Ternary alloys; Transition metals; Ab initio calculations; Calculated values; Charge density difference; Cohesive energies; Ductile materials; Elastic and electronic properties; Electrical and magnetic property; Structural stabilities; Magnesium alloys","Article","Final","","Scopus","2-s2.0-85046009175"
"McCoy C.A.; Knudson M.D.; Desjarlais M.P.","McCoy, Chad A. (56366307000); Knudson, Marcus D. (7005457110); Desjarlais, Michael P. (6701665704)","56366307000; 7005457110; 6701665704","Sound velocity, shear modulus, and shock melting of beryllium along the Hugoniot","2019","Physical Review B","100","5","054107","","","27","10.1103/PhysRevB.100.054107","https://www.scopus.com/pages/publications/85072014941?origin=resultslist","Magnetically launched flyer plates were used to investigate the shock response of beryllium between 90 and 300 GPa. Solid aluminum flyer plates drove steady shocks into polycrystalline beryllium to constrain the Hugoniot from 90 to 190 GPa. Multilayered copper/aluminum flyer plates generated a shock followed by an overtaking rarefaction which was used to determine the sound velocity in both solid and liquid beryllium between 130 and 300 GPa. Disappearance of the longitudinal wave was used to identify the onset of melt along the Hugoniot and measurements were compared to density functional theory calculations to explore the proposed hcp-bcc transition at high pressure. The onset of melt along the Hugoniot was identified at ∼205GPa, which is in good agreement with theoretical predictions. These results show no clear indication of an hcp-bcc transition prior to melt along the beryllium Hugoniot. Rather, the shear stress, determined from the release wave profiles, was found to gradually decrease with stress and eventually vanish at the onset of melt. © 2019 American Physical Society. ©2019 American Physical Society.","","Acoustic wave velocity; Beryllium; Density functional theory; Shear stress; Flyer plates; High pressure; Hugoniot; Longitudinal waves; Multi-layered; Polycrystalline; Release waves; Shock response; Shear flow","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85072014941"
"Lee W.H.; Kwak D.","Lee, Wen Ho (56165030200); Kwak, Dochan (7007148784)","56165030200; 7007148784","PIC method for a two-dimensional elastic-plastic-hydro code","1988","Computer Physics Communications","48","1","","11","16","6","10.1016/0010-4655(88)90018-5","https://www.scopus.com/pages/publications/0023165705?origin=resultslist","A second-order particle-in-cell (PIC) method is used to model hydro-elastic flow in two dimensions. Solid material properties, such as shear modulus, yield strength, material melting and spall, are included in the model. An operator splitting method is used to solve the equations. Numerical results from a hemispherical, copper-lined, shaped charge calculation are presented and compared with experimental data and other numerical results. © 1988.","","COMPUTER SOFTWARE; ELASTICITY; HYDRODYNAMICS; MATHEMATICAL TECHNIQUES - Numerical Analysis; PLASTICITY; HYDRO-ELASTIC FLOW; PARTICLE-IN-CELL METHOD; SHEAR MODULUS; FLOW OF FLUIDS","Article","Final","","Scopus","2-s2.0-0023165705"
"Zhang W.W.; Ma Y.; Zhou W.; Wu P.","Zhang, Wei Wei (7409424653); Ma, Yong (57189222071); Zhou, Wei (58798246800); Wu, Ping (57204362352)","7409424653; 57189222071; 58798246800; 57204362352","The Structural, Elastic and Electronic Properties of Ni3−xCuxSn4 (x = 0, 0.5, 1 and 1.5) Intermetallic Compounds via Ab Initio Calculations","2019","Journal of Electronic Materials","48","7","","4533","4543","13","10.1007/s11664-019-07239-x","https://www.scopus.com/pages/publications/85065173786?origin=resultslist","With the ab initio calculations, the effects of Cu addition on the structural, elastic and electronic properties of intermetallic compound (IMC) Ni3Sn4 have been systematically investigated. The calculated formation heat indicates that Cu atoms preferentially occupy Ni 4i sites to form thermodynamically stable Ni3−xCuxSn4 (x = 0, 0.5, 1 and 1.5) compounds. Variation of lattice constants reveals the directional discrepancy of atomic bonding in (Ni,Cu)3Sn4 and the Zener anisotropy is refined by 13.4% after 21.4 at.% Cu addition. The polycrystalline elastic properties show a decreased tendency after Cu addition. However, the anisotropy of Young’s modulus and shear modulus in different crystal directions is effectively weakened in Cu doped IMCs. Both the density of states and electron density distribution indicate that Cu dopants will bond with Ni and Sn atoms, which influences the elastic amplitude and anisotropy of crystals. © 2019, The Minerals, Metals & Materials Society.","ab initio method; elastic properties; Intermetallic compounds; phase stability","Anisotropy; Atoms; Calculations; Elasticity; Electronic properties; Intermetallics; Lattice constants; Nickel; Phase stability; Tin alloys; Ab initio calculations; Ab initio method; Crystal direction; Density of state; Elastic and electronic properties; Elastic properties; Polycrystalline; Thermodynamically stable; Copper","Article","Final","","Scopus","2-s2.0-85065173786"
"Heino P.","Heino, Pekka (7004938755)","7004938755","Strength of nanoscale copper connection under shear","2000","2000 International Conference on Modeling and Simulation of Microsystems - MSM 2000","","","","67","70","1","","https://www.scopus.com/pages/publications/6344295022?origin=resultslist","Strength and shear modulus of several polycrystalline copper systems were calculated with the molecular dynamics method and effective-medium potential. Grain size varied between 2-10nm and systems were sheared beyond the yield point at room temperature. An inverse Hall-Petch behavior was seen: the strength decreased with decreasing grain size. Similar behavior was seen for the shear modulus. These were caused by the grain boundaries, which allow sliding and have low elastic constants. Comparison with tensile strength from another simulation shows that the Von Mises failure criterion holds quite well even at these length scales. To further study the properties of interconnections, copper-tantalum interface was studied with an embedded atom alloy model. Preliminary results show that the properties of the interface are very sensitive to its microstructure and failure may occur there.","Copper; Interface; Molecular dynamics; Nanocrystals; Tantalum","Copper; Elastic moduli; Interfaces (materials); Microstructure; Molecular dynamics; Polycrystalline materials; Tantalum; Tensile strength; Coefficient of thermal expansion (CTE); Copper-tantalum interface; Interconnections; Nanocrystals; Nanostructured materials","Conference paper","Final","","Scopus","2-s2.0-6344295022"
"Peng J.-X.; Jing F.-Q.; Wang L.-L.; Li D.-H.","Peng, Jian-Xiang (8342261900); Jing, Fu-Qian (7103298920); Wang, Li-Li (7409175273); Li, Da-Hong (59071513700)","8342261900; 7103298920; 7409175273; 59071513700","Pressure and temperature dependence of shear modulus and yield strength for aluminum, copper and tungsten under shock compression","2005","Wuli Xuebao/Acta Physica Sinica","54","5","","2194","2197","7","10.7498/aps.54.2194","https://www.scopus.com/pages/publications/19044372164?origin=resultslist","Experimental data of shear modulus and yield strength of shocked aluminum, copper and tungsten were analyzed systematically. Comparison between these data and the results calculated by using SCG (Steinberg-Cochran-Guinan) constitutive model (J. Appl. Phys. 5l(3):1498) shows that shear modulus and yield strength have similar dependence on pressure and temperature under conditions for aluminum below 50 GPa, copper below 100 GPa and tungsten below 200 GPa shock pressures. So the assumptions in the SCG model, Yp′/Y0 = Gp′/G0, YT′/Y0 = GT′/G0, are approximately correct in these pressure ranges, and the SCG model can be used to describe the shear modulus and yield strength of these metals at high shock pressure and high temperature.","Pressure; Shear modulus; Temperature; Yield strength","","Article","Final","All Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-19044372164"
"Barnoush A.; Vehoff H.","Barnoush, Afrooz (13409058700); Vehoff, Horst (7003376851)","13409058700; 7003376851","In situ electrochemical nanoindentation: A technique for local examination of hydrogen embrittlement","2008","Corrosion Science","50","1","","259","267","115","10.1016/j.corsci.2007.05.026","https://www.scopus.com/pages/publications/37549018188?origin=resultslist","Nanoindentation combined with AFM (NI-AFM) has been used to study the effect of electrochemically in situ charged hydrogen on the deformation of small volumes of nickel and copper single crystals. Hydrogen reduces the unstable elastic plastic transition load (pop-in) in nickel, but does not have any effect on copper. It has been shown that the activation energy for the onset of plasticity (dislocation nucleation) is reduced by dissolved hydrogen. This is because hydrogen reduces shear modulus and stacking fault energy in nickel, whereby the former results in hydrogen-enhanced decohesion (HEDE) and the latter in the hydrogen-enhanced plasticity (HELP) mechanism. © 2007 Elsevier Ltd. All rights reserved.","A. Hydrogen; A. Nickel; B. Nanoindentation; C. Dislocation; C. Hydrogen embrittlement","Dislocations (crystals); Hydrogen; Hydrogen embrittlement; Nanoindentation; Nickel; Dislocations (crystals); Hydrogen; Nanoindentation; Nickel; Elastic plastic transition load; Stacking fault energy; Hydrogen embrittlement","Article","Final","","Scopus","2-s2.0-37549018188"
"Liu Y.-L.; Gui L.-J.; Jin S.","Liu, Yue-Lin (35098877600); Gui, Li-Jiang (37096922400); Jin, Shuo (7401822431)","35098877600; 37096922400; 7401822431","Ab initio investigation of the mechanical properties of copper","2012","Chinese Physics B","21","9","096102","","","16","10.1088/1674-1056/21/9/096102","https://www.scopus.com/pages/publications/84866361916?origin=resultslist","Employing the ab initio total energy method based on the density functional theory with the generalized gradient approximation, we have systematically investigated the theoretical mechanical properties of copper (Cu). The theoretical tensile strengths are calculated to be 25.3 GPa, 5.9 GPa, and 37.6 GPa for the fcc Cu single crystal in the [001], [110], and [111] directions, respectively. Among the three directions, the [110] direction is the weakest one due to the occurrence of structure transition at the lower strain and the weakest interaction of atoms between the (110) planes, while the [111] direction is the strongest direction because of the strongest interaction of atoms between the (111) planes. In terms of the elastic constants of Cu single crystal, we also estimate some mechanical quantities of polycrystalline Cu, including bulk modulus B, shear modulus G, Young's modulus E p, and Poisson's ratio ν. © 2012 Chinese Physical Society and IOP Publishing Ltd.","ab initio method; copper; theoretical tensile strength","Density functional theory; Elastic moduli; Single crystals; Tensile strength; [110] direction; Ab initio investigation; Ab initio method; Ab initio total energy; Generalized gradient approximations; Poisson's ratio; Polycrystalline; Structure transitions; Young's Modulus; Copper","Article","Final","","Scopus","2-s2.0-84866361916"
"Seeger A.","Seeger, Alfred (7102619951)","7102619951","LXV. On the theory of the low-temperature internal friction peak observed in metals","1956","Philosophical Magazine","1","7","","651","662","331","10.1080/14786435608244000","https://www.scopus.com/pages/publications/77955446449?origin=resultslist","Recent data by Niblett and Wilks on polycrystalline copper suggest that the low-temperature internal friction mechanism in metals first observed by Bordoni is determined by intrinsic properties of dislocations. This is contrary to an explanation by Mason according to which the activation energy of the process should depend on the impurity content of the material and the separation between dislocation nodes. A mechanism proposed elsewhere seems to account for all the major features of the experimental results. The relaxation phenomenon is thought to be due to dislocations which are confined by the Peierls stress to certain crystallographic directions. Under the combined action of thermal fluctuations and the applied stress they may form pairs of kinks. Internal friction peaks are observed if the frequency of the applied alternating shear stress is equal to the frequency of the formation of these kink pairs. The Peierls stresses deduced from the experimental results are rather large, being of the order of one thousandth of the shear modulus. © 1956 Taylor & Francis Group, LLC.","","","Article","Final","","Scopus","2-s2.0-77955446449"
"Henle R.; Kött S.; Jost N.; Nandi G.; Dölling J.; Zilly A.; Prahl U.","Henle, Ramona (57712228000); Kött, Simon (54684437200); Jost, Norbert (6701537651); Nandi, Gerrit (57713040100); Dölling, Julia (57670630700); Zilly, Andreas (54685585100); Prahl, Ulrich (7801662604)","57712228000; 54684437200; 6701537651; 57713040100; 57670630700; 54685585100; 7801662604","Investigation of the Solid Solution Hardening Mechanism of Low-Alloyed Copper–Scandium Alloys","2024","Metals","14","7","831","","","6","10.3390/met14070831","https://www.scopus.com/pages/publications/85199638459?origin=resultslist","The addition of alloying elements is a crucial factor in improving the mechanical properties of pure copper, particularly in terms of enhancing its yield strength and hardness. This study examines the influence of scandium additions (up to 0.27 wt.%) on low-alloyed copper. Following the casting and solution-annealing processes, the alloys were quenched in water to maintain a supersaturated state. The mechanical properties were evaluated by tensile tests to measure the yield strength and the dynamic resonance method to determine the modulus of rigidity. Additionally, X-ray diffraction was utilized to analyze changes in lattice parameters, elucidating the structural modifications induced by scandium. This study dissects the parelastic and dielastic effects underlying the solid solution hardening mechanism, providing insights into how scandium alters copper’s mechanical properties. The findings align with the solid solution hardening theories proposed by Fleischer and Labusch, providing a comprehensive understanding of the observed phenomena. © 2024 by the authors.","atomic size misfit; Cu-Sc alloy; elastic modulus misfit; grain boundary hardening; SEM; solid solution hardening; tensile test; X-ray diffraction; yield strength","","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85199638459"
"Zhao D.; Wang S.; Zhu B.; Li L.; Zhao H.","Zhao, Dan (57188649935); Wang, Shunbo (57193072593); Zhu, Bo (57188657558); Li, Lijia (56959648000); Zhao, Hongwei (55715887200)","57188649935; 57193072593; 57188657558; 56959648000; 55715887200","Anisotropic deformation behaviors of amorphous-crystalline nanolaminates investigated via molecular dynamics simulations","2019","Journal of Alloys and Compounds","787","","","649","657","12","10.1016/j.jallcom.2019.02.162","https://www.scopus.com/pages/publications/85061522944?origin=resultslist","Amorphous-crystalline nanolaminates (ACNLs) composed of CuZr metallic glass layers and single crystal copper layers were constructed, and the anisotropy of the material deformation behaviors were investigated by conducting shear loadings on the ACNL sample in parallel deforming and serial deforming directions using molecular dynamics method. In parallel deforming mode, the yielding of the material was mainly triggered by generation of dislocations and slips in crystalline layer, and both crystalline and amorphous phases participated in the subsequent plastic deforming. In serial deforming mode, the results showed that the yielding and plastic deforming of the material was induced by shear localization of amorphous layers only. Amorphous-crystalline interfaces (ACIs) served as stress resistance weakness and dislocations breeding cradle in the former deforming mode while a strong connection of two phases in the later deforming mode. Furthermore, the increasing of crystalline layer thickness would promote the material shear modulus and shear strength in both deformation modes. The promotions and incentives varied and had dependence on the coupled deforming mechanisms. For the serial deforming mode, the shear moduli obtained from our simulations fitted the predicted ones from rule-of-mixture very well, while in the parallel deforming mode, the simulated shear moduli were much higher than predicted ones, which could be explained with the size effect induced by reduction of crystalline layer thickness surround with ACIs. © 2019","Amorphous-crystalline interfaces; Anisotropic deformation behaviors; Molecular dynamics simulation; Nanolaminates","Anisotropy; Copper alloys; Dislocations (crystals); Elastic moduli; Metallic glass; Molecular dynamics; Plastic deformation; Shear flow; Shear strain; Single crystals; Zircaloy; Anisotropic deformation; Crystalline interfaces; Deforming mechanisms; Material deformation; Molecular dynamics methods; Molecular dynamics simulations; Nano-laminates; Single crystal copper; Nanocrystalline materials","Article","Final","","Scopus","2-s2.0-85061522944"
"Stossel R.J.; Prucher Tom","Stossel, R.J. (57194809232); Prucher, Tom (6602979256)","57194809232; 6602979256","Comparison of torsion and tensile properties of P/M steels","1993","Advances in Powder Metallurgy and Particulate Materials","1","","","301","312","1","","https://www.scopus.com/pages/publications/0027870053?origin=resultslist","The National Center for Excellence in Metalworking Technology (NCEMT) is developing material property data for powder metallurgy (P/M) alloys. A test procedure to measure the shear modulus, shear yield and shear rupture strength in torsion has been developed and is presented. A comparison of shear yield and tensile yield values for iron-copper and iron-nickel powder metal alloys of different densities is presented. The iron-copper and iron-nickel P/M alloys include both the sintered and quenched and tempered states. The ratio of shear yield strength to tensile yield strength is 0.559 for the P/M alloys and is equivalent to the reported value of 0.557 for ingot cast and wrought alloys.","","Copper; Ingots; Iron alloys; Nickel; Shear strength; Strength of materials; Tensile testing; Torsion testing; Shear modulus; Steel powder metallurgy","Conference paper","Final","","Scopus","2-s2.0-0027870053"
